"id","tipo_incidente","canal_origem","volume_titulares","severidade_reputacional","ilr","resultado_final"
5179,"Vazamento_API","App_Mobile",27410,9,83.8,"Alto_Risco"
5180,"Ausencia_Termos","E-commerce",42164,4,50.8,"Medio_Risco"
5181,"Ausencia_Termos","E-commerce",33646,7,58.2,"Medio_Risco"
5182,"Falha_Cookies","App_Mobile",2237,7,50.2,"Medio_Risco"
5183,"Ausencia_Termos","E-commerce",28169,4,43.2,"Baixo_Risco"
5184,"Ausencia_Termos","App_Mobile",34161,1,34.4,"Baixo_Risco"
5185,"Falha_Cookies","E-commerce",18547,6,55,"Medio_Risco"
5186,"Falha_Cookies","E-commerce",42406,6,67.9,"Medio_Risco"
5187,"Ausencia_Termos","E-commerce",37263,7,60.1,"Medio_Risco"
5188,"Ausencia_Termos","Portal_Cliente",31539,6,53,"Medio_Risco"
5189,"Falha_Cookies","Portal_Cliente",42231,1,47.8,"Medio_Risco"
5190,"Vazamento_API","App_Mobile",12635,5,59.8,"Alto_Risco"
5191,"Vazamento_API","Portal_Cliente",25634,5,66.8,"Medio_Risco"
5192,"Falha_Cookies","App_Mobile",40333,7,70.8,"Medio_Risco"
5193,"Ausencia_Termos","E-commerce",13667,4,35.3,"Baixo_Risco"
5194,"Vazamento_API","E-commerce",33776,5,71.2,"Medio_Risco"
5195,"Falha_Cookies","E-commerce",36739,6,64.8,"Medio_Risco"
5196,"Vazamento_API","App_Mobile",34559,6,75.6,"Alto_Risco"
5197,"Ausencia_Termos","App_Mobile",29197,3,39.7,"Baixo_Risco"
5198,"Vazamento_API","Portal_Cliente",22726,2,53.2,"Medio_Risco"
5199,"Ausencia_Termos","E-commerce",34099,5,50.4,"Baixo_Risco"
5200,"Vazamento_API","Portal_Cliente",23832,5,65.8,"Medio_Risco"
5201,"Ausencia_Termos","E-commerce",41168,5,54.2,"Medio_Risco"
5202,"Falha_Cookies","Portal_Cliente",10520,9,62.6,"Medio_Risco"
5203,"Falha_Cookies","E-commerce",16402,7,57.8,"Medio_Risco"
5204,"Falha_Cookies","App_Mobile",24099,4,50,"Medio_Risco"
5205,"Vazamento_API","E-commerce",11787,7,67.3,"Medio_Risco"
5206,"Vazamento_API","E-commerce",7046,9,72.8,"Alto_Risco"
5207,"Ausencia_Termos","Portal_Cliente",30905,7,56.7,"Medio_Risco"
5208,"Falha_Cookies","Portal_Cliente",38837,7,70,"Medio_Risco"
5209,"Vazamento_API","App_Mobile",29567,6,72.9,"Alto_Risco"
5210,"Falha_Cookies","App_Mobile",31952,5,58.2,"Medio_Risco"
5211,"Ausencia_Termos","Portal_Cliente",19443,9,58.5,"Medio_Risco"
5212,"Vazamento_API","E-commerce",40060,8,86.6,"Alto_Risco"
5213,"Vazamento_API","E-commerce",24405,10,86.2,"Alto_Risco"
5214,"Falha_Cookies","App_Mobile",28445,2,44.3,"Baixo_Risco"
5215,"Vazamento_API","Portal_Cliente",11868,4,55.4,"Medio_Risco"
5216,"Falha_Cookies","App_Mobile",34673,6,63.7,"Medio_Risco"
5217,"Vazamento_API","Portal_Cliente",14192,10,80.6,"Alto_Risco"
5218,"Vazamento_API","E-commerce",49669,8,91.8,"Medio_Risco"
5219,"Falha_Cookies","App_Mobile",12345,7,55.6,"Medio_Risco"
5220,"Vazamento_API","E-commerce",44424,4,73,"Alto_Risco"
5221,"Falha_Cookies","Portal_Cliente",49045,2,55.5,"Medio_Risco"
5222,"Falha_Cookies","E-commerce",38294,7,69.7,"Medio_Risco"
5223,"Vazamento_API","App_Mobile",14425,5,60.8,"Medio_Risco"
5224,"Falha_Cookies","Portal_Cliente",43738,4,60.6,"Medio_Risco"
5225,"Ausencia_Termos","Portal_Cliente",9634,4,33.2,"Baixo_Risco"
5226,"Ausencia_Termos","E-commerce",40774,6,58,"Medio_Risco"
5227,"Vazamento_API","App_Mobile",6270,8,68.3,"Medio_Risco"
5228,"Falha_Cookies","App_Mobile",39009,2,50.1,"Medio_Risco"
5229,"Falha_Cookies","App_Mobile",2344,5,42.2,"Baixo_Risco"
5230,"Ausencia_Termos","App_Mobile",7461,3,28,"Baixo_Risco"
5231,"Falha_Cookies","E-commerce",14369,5,48.7,"Medio_Risco"
5232,"Vazamento_API","E-commerce",10478,10,78.6,"Alto_Risco"
5233,"Falha_Cookies","E-commerce",7826,6,49.2,"Medio_Risco"
5234,"Vazamento_API","Portal_Cliente",8674,5,57.6,"Medio_Risco"
5235,"Ausencia_Termos","Portal_Cliente",21404,2,31.5,"Baixo_Risco"
5236,"Falha_Cookies","E-commerce",38564,10,81.8,"Alto_Risco"
5237,"Falha_Cookies","E-commerce",16109,3,41.7,"Baixo_Risco"
5238,"Falha_Cookies","Portal_Cliente",3828,6,47,"Medio_Risco"
5239,"Vazamento_API","Portal_Cliente",40732,7,83,"Alto_Risco"
5240,"Vazamento_API","Portal_Cliente",1250,1,37.6,"Baixo_Risco"
5241,"Falha_Cookies","E-commerce",21185,5,52.4,"Medio_Risco"
5242,"Falha_Cookies","Portal_Cliente",49003,1,51.5,"Medio_Risco"
5243,"Vazamento_API","App_Mobile",43376,10,96.4,"Alto_Risco"
5244,"Vazamento_API","E-commerce",37091,9,89,"Alto_Risco"
5245,"Ausencia_Termos","Portal_Cliente",26635,3,38.4,"Baixo_Risco"
5246,"Vazamento_API","Portal_Cliente",25129,6,70.5,"Medio_Risco"
5247,"Falha_Cookies","App_Mobile",22468,9,69.1,"Medio_Risco"
5248,"Vazamento_API","App_Mobile",2915,6,58.5,"Medio_Risco"
5249,"Vazamento_API","E-commerce",35271,2,60,"Medio_Risco"
5250,"Falha_Cookies","E-commerce",2089,1,26.1,"Baixo_Risco"
5251,"Falha_Cookies","E-commerce",37391,7,69.2,"Medio_Risco"
5252,"Falha_Cookies","E-commerce",25857,4,50.9,"Medio_Risco"
5253,"Falha_Cookies","E-commerce",13931,5,48.5,"Medio_Risco"
5254,"Vazamento_API","E-commerce",10768,10,78.8,"Alto_Risco"
5255,"Ausencia_Termos","App_Mobile",47323,5,57.6,"Medio_Risco"
5256,"Falha_Cookies","E-commerce",45177,4,61.4,"Medio_Risco"
5257,"Vazamento_API","App_Mobile",39198,6,78.2,"Alto_Risco"
5258,"Ausencia_Termos","Portal_Cliente",24852,6,49.4,"Medio_Risco"
5259,"Vazamento_API","App_Mobile",43306,6,80.4,"Alto_Risco"
5260,"Vazamento_API","App_Mobile",24549,5,66.2,"Medio_Risco"
5261,"Vazamento_API","App_Mobile",9213,2,45.9,"Medio_Risco"
5262,"Vazamento_API","Portal_Cliente",39924,10,94.5,"Alto_Risco"
5263,"Ausencia_Termos","App_Mobile",43156,9,71.3,"Medio_Risco"
5264,"Falha_Cookies","App_Mobile",37847,9,77.4,"Alto_Risco"
5265,"Vazamento_API","E-commerce",24612,7,74.3,"Medio_Risco"
5266,"Vazamento_API","Portal_Cliente",12199,9,75.5,"Alto_Risco"
5267,"Vazamento_API","E-commerce",14224,3,52.6,"Medio_Risco"
5268,"Ausencia_Termos","E-commerce",29620,9,64,"Medio_Risco"
5269,"Falha_Cookies","App_Mobile",9512,3,38.1,"Baixo_Risco"
5270,"Vazamento_API","E-commerce",41400,2,63.3,"Medio_Risco"
5271,"Vazamento_API","Portal_Cliente",24568,9,82.2,"Alto_Risco"
5272,"Ausencia_Termos","Portal_Cliente",8448,4,32.5,"Baixo_Risco"
5273,"Falha_Cookies","E-commerce",114,2,29,"Baixo_Risco"
5274,"Ausencia_Termos","Portal_Cliente",16154,5,40.7,"Baixo_Risco"
5275,"Vazamento_API","E-commerce",45966,8,89.8,"Alto_Risco"
5276,"Vazamento_API","App_Mobile",41794,4,71.6,"Medio_Risco"
5277,"Vazamento_API","App_Mobile",43163,4,72.3,"Alto_Risco"
5278,"Vazamento_API","App_Mobile",15798,8,73.5,"Alto_Risco"
5279,"Ausencia_Termos","Portal_Cliente",19790,4,38.7,"Baixo_Risco"
5280,"Ausencia_Termos","E-commerce",18970,4,38.2,"Baixo_Risco"
5281,"Falha_Cookies","E-commerce",21190,5,52.4,"Medio_Risco"
5282,"Vazamento_API","Portal_Cliente",22729,10,85.2,"Alto_Risco"
5283,"Falha_Cookies","E-commerce",21118,8,64.4,"Medio_Risco"
5284,"Vazamento_API","Portal_Cliente",42953,5,76.2,"Alto_Risco"
5285,"Vazamento_API","App_Mobile",49632,6,83.8,"Alto_Risco"
5286,"Ausencia_Termos","App_Mobile",49833,7,66.9,"Medio_Risco"
5287,"Ausencia_Termos","App_Mobile",27694,9,62.9,"Medio_Risco"
5288,"Ausencia_Termos","Portal_Cliente",15042,6,44.1,"Baixo_Risco"
5289,"Vazamento_API","Portal_Cliente",28891,2,56.6,"Medio_Risco"
5290,"Falha_Cookies","App_Mobile",8645,5,45.6,"Medio_Risco"
5291,"Vazamento_API","E-commerce",6340,6,60.4,"Medio_Risco"
5292,"Vazamento_API","App_Mobile",7511,9,73,"Alto_Risco"
5293,"Falha_Cookies","E-commerce",3418,1,26.8,"Medio_Risco"
5294,"Falha_Cookies","App_Mobile",35964,3,52.4,"Medio_Risco"
5295,"Vazamento_API","Portal_Cliente",44301,2,64.9,"Medio_Risco"
5296,"Falha_Cookies","App_Mobile",990,3,33.5,"Baixo_Risco"
5297,"Ausencia_Termos","App_Mobile",25300,8,57.6,"Medio_Risco"
5298,"Vazamento_API","E-commerce",42043,4,71.7,"Medio_Risco"
5299,"Vazamento_API","Portal_Cliente",5423,9,71.9,"Medio_Risco"
5300,"Falha_Cookies","Portal_Cliente",36363,4,56.6,"Medio_Risco"
5301,"Ausencia_Termos","E-commerce",12758,4,34.8,"Baixo_Risco"
5302,"Vazamento_API","E-commerce",45667,6,81.7,"Alto_Risco"
5303,"Ausencia_Termos","E-commerce",15274,4,36.2,"Baixo_Risco"
5304,"Falha_Cookies","App_Mobile",26642,4,51.4,"Medio_Risco"
5305,"Falha_Cookies","Portal_Cliente",42823,7,72.1,"Alto_Risco"
5306,"Falha_Cookies","Portal_Cliente",35949,6,64.4,"Medio_Risco"
5307,"Vazamento_API","Portal_Cliente",22444,5,65.1,"Medio_Risco"
5308,"Ausencia_Termos","Portal_Cliente",29692,2,36,"Baixo_Risco"
5309,"Falha_Cookies","App_Mobile",39257,4,58.2,"Alto_Risco"
5310,"Falha_Cookies","App_Mobile",22287,7,61,"Medio_Risco"
5311,"Vazamento_API","E-commerce",41051,9,91.2,"Medio_Risco"
5312,"Vazamento_API","E-commerce",5507,6,59.9,"Medio_Risco"
5313,"Ausencia_Termos","App_Mobile",12503,9,54.7,"Medio_Risco"
5314,"Ausencia_Termos","App_Mobile",41474,2,42.4,"Baixo_Risco"
5315,"Falha_Cookies","Portal_Cliente",6851,8,56.7,"Medio_Risco"
5316,"Ausencia_Termos","E-commerce",45929,5,56.8,"Medio_Risco"
5317,"Vazamento_API","E-commerce",38917,1,58,"Medio_Risco"
5318,"Falha_Cookies","E-commerce",49610,9,83.8,"Alto_Risco"
5319,"Falha_Cookies","Portal_Cliente",13024,7,56,"Medio_Risco"
5320,"Vazamento_API","App_Mobile",26066,8,79,"Baixo_Risco"
5321,"Ausencia_Termos","E-commerce",14640,8,51.9,"Medio_Risco"
5322,"Vazamento_API","Portal_Cliente",23297,9,81.6,"Alto_Risco"
5323,"Vazamento_API","App_Mobile",43051,9,92.2,"Alto_Risco"
5324,"Vazamento_API","E-commerce",26465,2,55.3,"Medio_Risco"
5325,"Vazamento_API","App_Mobile",6760,3,48.6,"Medio_Risco"
5326,"Ausencia_Termos","App_Mobile",48270,3,50.1,"Medio_Risco"
5327,"Vazamento_API","E-commerce",4284,10,75.3,"Alto_Risco"
5328,"Ausencia_Termos","App_Mobile",22874,9,60.3,"Medio_Risco"
5329,"Ausencia_Termos","Portal_Cliente",8526,7,44.6,"Baixo_Risco"
5330,"Vazamento_API","E-commerce",3581,8,66.9,"Medio_Risco"
5331,"Vazamento_API","Portal_Cliente",6702,2,44.6,"Baixo_Risco"
5332,"Falha_Cookies","Portal_Cliente",49053,4,63.5,"Medio_Risco"
5333,"Ausencia_Termos","Portal_Cliente",13867,10,59.4,"Medio_Risco"
5334,"Falha_Cookies","E-commerce",18213,3,42.8,"Baixo_Risco"
5335,"Falha_Cookies","App_Mobile",37557,6,65.3,"Medio_Risco"
5336,"Ausencia_Termos","Portal_Cliente",19915,2,30.7,"Baixo_Risco"
5337,"Falha_Cookies","E-commerce",49865,1,51.9,"Medio_Risco"
5338,"Vazamento_API","App_Mobile",19162,10,83.3,"Alto_Risco"
5339,"Vazamento_API","E-commerce",4279,2,43.3,"Baixo_Risco"
5340,"Vazamento_API","App_Mobile",41671,8,87.5,"Alto_Risco"
5341,"Falha_Cookies","Portal_Cliente",29548,8,68.9,"Medio_Risco"
5342,"Falha_Cookies","App_Mobile",14223,7,56.6,"Medio_Risco"
5343,"Vazamento_API","App_Mobile",22769,5,65.3,"Medio_Risco"
5344,"Vazamento_API","E-commerce",45445,6,81.5,"Alto_Risco"
5345,"Vazamento_API","Portal_Cliente",27812,6,72,"Alto_Risco"
5346,"Vazamento_API","E-commerce",47855,4,74.8,"Alto_Risco"
5347,"Falha_Cookies","Portal_Cliente",45813,9,81.7,"Alto_Risco"
5348,"Ausencia_Termos","App_Mobile",38151,3,44.6,"Baixo_Risco"
5349,"Ausencia_Termos","E-commerce",1532,9,48.8,"Medio_Risco"
5350,"Falha_Cookies","Portal_Cliente",25998,2,43,"Baixo_Risco"
5351,"Falha_Cookies","App_Mobile",16028,8,61.6,"Medio_Risco"
5352,"Vazamento_API","E-commerce",23847,4,61.8,"Medio_Risco"
5353,"Falha_Cookies","E-commerce",755,5,41.4,"Baixo_Risco"
5354,"Falha_Cookies","E-commerce",6934,7,52.7,"Medio_Risco"
5355,"Falha_Cookies","E-commerce",41992,6,67.7,"Medio_Risco"
5356,"Vazamento_API","E-commerce",49640,9,95.8,"Alto_Risco"
5357,"Falha_Cookies","E-commerce",19420,9,67.5,"Medio_Risco"
5358,"Vazamento_API","App_Mobile",4794,3,47.5,"Medio_Risco"
5359,"Vazamento_API","E-commerce",19118,5,63.3,"Medio_Risco"
5360,"Vazamento_API","App_Mobile",21606,4,60.6,"Medio_Risco"
5361,"Falha_Cookies","App_Mobile",4478,6,47.4,"Baixo_Risco"
5362,"Ausencia_Termos","E-commerce",19893,5,42.7,"Baixo_Risco"
5363,"Vazamento_API","Portal_Cliente",41559,1,59.4,"Medio_Risco"
5364,"Ausencia_Termos","E-commerce",45597,1,40.6,"Baixo_Risco"
5365,"Vazamento_API","App_Mobile",25392,3,58.7,"Medio_Risco"
5366,"Vazamento_API","Portal_Cliente",11639,7,67.2,"Medio_Risco"
5367,"Ausencia_Termos","App_Mobile",25210,2,33.6,"Baixo_Risco"
5368,"Ausencia_Termos","App_Mobile",23850,9,60.9,"Medio_Risco"
5369,"Vazamento_API","Portal_Cliente",8659,10,77.6,"Medio_Risco"
5370,"Ausencia_Termos","Portal_Cliente",2906,6,37.5,"Baixo_Risco"
5371,"Ausencia_Termos","Portal_Cliente",17348,6,45.3,"Medio_Risco"
5372,"Falha_Cookies","App_Mobile",37061,5,61,"Medio_Risco"
5373,"Vazamento_API","E-commerce",20046,4,59.8,"Medio_Risco"
5374,"Falha_Cookies","Portal_Cliente",32012,9,74.3,"Alto_Risco"
5375,"Falha_Cookies","E-commerce",5306,3,35.8,"Baixo_Risco"
5376,"Vazamento_API","App_Mobile",4680,8,67.5,"Medio_Risco"
5377,"Ausencia_Termos","E-commerce",30896,2,36.7,"Baixo_Risco"
5378,"Falha_Cookies","Portal_Cliente",46663,5,66.2,"Medio_Risco"
5379,"Vazamento_API","App_Mobile",9444,3,50.1,"Medio_Risco"
5380,"Vazamento_API","App_Mobile",4190,7,63.2,"Medio_Risco"
5381,"Ausencia_Termos","Portal_Cliente",9420,1,21,"Baixo_Risco"
5382,"Ausencia_Termos","App_Mobile",47207,8,69.5,"Medio_Risco"
5383,"Falha_Cookies","App_Mobile",34858,10,79.8,"Alto_Risco"
5384,"Falha_Cookies","Portal_Cliente",8604,8,57.6,"Medio_Risco"
5385,"Vazamento_API","E-commerce",23820,10,85.8,"Alto_Risco"
5386,"Vazamento_API","Portal_Cliente",581,5,53.3,"Medio_Risco"
5387,"Falha_Cookies","E-commerce",8133,8,57.3,"Medio_Risco"
5388,"Falha_Cookies","Portal_Cliente",20312,3,43.9,"Alto_Risco"
5389,"Falha_Cookies","Portal_Cliente",9832,9,62.3,"Medio_Risco"
5390,"Vazamento_API","App_Mobile",31637,8,82.1,"Alto_Risco"
5391,"Vazamento_API","E-commerce",5819,5,56.1,"Medio_Risco"
5392,"Vazamento_API","App_Mobile",22371,1,49.1,"Medio_Risco"
5393,"Vazamento_API","App_Mobile",47135,8,90.4,"Alto_Risco"
5394,"Falha_Cookies","Portal_Cliente",1175,7,49.6,"Medio_Risco"
5395,"Falha_Cookies","App_Mobile",27839,6,60,"Medio_Risco"
5396,"Vazamento_API","App_Mobile",38024,6,77.5,"Alto_Risco"
5397,"Falha_Cookies","Portal_Cliente",20499,2,40,"Baixo_Risco"
5398,"Ausencia_Termos","Portal_Cliente",36550,2,39.7,"Baixo_Risco"
5399,"Falha_Cookies","App_Mobile",37702,6,65.3,"Medio_Risco"
5400,"Falha_Cookies","App_Mobile",21369,10,72.5,"Alto_Risco"
5401,"Falha_Cookies","Portal_Cliente",16867,4,46.1,"Medio_Risco"
5402,"Vazamento_API","App_Mobile",48127,10,99,"Alto_Risco"
5403,"Falha_Cookies","Portal_Cliente",11066,3,38.9,"Baixo_Risco"
5404,"Falha_Cookies","App_Mobile",21050,7,60.3,"Medio_Risco"
5405,"Falha_Cookies","App_Mobile",11561,3,39.2,"Baixo_Risco"
5406,"Falha_Cookies","Portal_Cliente",45001,6,69.3,"Medio_Risco"
5407,"Falha_Cookies","Portal_Cliente",41222,6,67.3,"Medio_Risco"
5408,"Vazamento_API","Portal_Cliente",47277,8,90.5,"Alto_Risco"
5409,"Vazamento_API","Portal_Cliente",19710,1,47.6,"Medio_Risco"
5410,"Vazamento_API","E-commerce",3155,5,54.7,"Baixo_Risco"
5411,"Ausencia_Termos","Portal_Cliente",9915,8,49.3,"Medio_Risco"
5412,"Falha_Cookies","Portal_Cliente",13418,9,64.2,"Medio_Risco"
5413,"Vazamento_API","E-commerce",36282,5,72.6,"Alto_Risco"
5414,"Ausencia_Termos","App_Mobile",29752,8,60,"Medio_Risco"
5415,"Vazamento_API","App_Mobile",33438,3,63,"Medio_Risco"
5416,"Vazamento_API","App_Mobile",37151,7,81,"Alto_Risco"
5417,"Ausencia_Termos","E-commerce",23983,4,40.9,"Baixo_Risco"
5418,"Ausencia_Termos","E-commerce",41959,2,42.6,"Baixo_Risco"
5419,"Falha_Cookies","App_Mobile",35217,5,60,"Medio_Risco"
5420,"Ausencia_Termos","Portal_Cliente",1946,6,37,"Baixo_Risco"
5421,"Vazamento_API","App_Mobile",18133,1,46.8,"Medio_Risco"
5422,"Vazamento_API","Portal_Cliente",30195,5,69.3,"Medio_Risco"
5423,"Vazamento_API","App_Mobile",23699,8,77.8,"Alto_Risco"
5424,"Falha_Cookies","App_Mobile",2779,1,26.4,"Baixo_Risco"
5425,"Ausencia_Termos","Portal_Cliente",26237,6,50.1,"Medio_Risco"
5426,"Ausencia_Termos","E-commerce",27214,7,54.7,"Medio_Risco"
5427,"Falha_Cookies","Portal_Cliente",25465,9,70.7,"Medio_Risco"
5428,"Falha_Cookies","E-commerce",40723,9,79,"Alto_Risco"
5429,"Vazamento_API","Portal_Cliente",16694,2,50,"Medio_Risco"
5430,"Falha_Cookies","E-commerce",1325,6,45.7,"Medio_Risco"
5431,"Ausencia_Termos","E-commerce",21126,9,59.4,"Medio_Risco"
5432,"Ausencia_Termos","E-commerce",21660,7,51.7,"Medio_Risco"
5433,"Ausencia_Termos","E-commerce",1164,10,52.6,"Medio_Risco"
5434,"Falha_Cookies","Portal_Cliente",39775,9,78.5,"Alto_Risco"
5435,"Ausencia_Termos","Portal_Cliente",41710,2,42.5,"Medio_Risco"
5436,"Falha_Cookies","E-commerce",16484,1,33.9,"Baixo_Risco"
5437,"Vazamento_API","E-commerce",15383,4,57.3,"Medio_Risco"
5438,"Vazamento_API","Portal_Cliente",45794,2,65.7,"Medio_Risco"
5439,"Falha_Cookies","E-commerce",8607,2,33.6,"Baixo_Risco"
5440,"Falha_Cookies","App_Mobile",44412,2,53,"Medio_Risco"
5441,"Vazamento_API","Portal_Cliente",11390,1,43.1,"Alto_Risco"
5442,"Vazamento_API","App_Mobile",8081,10,77.3,"Alto_Risco"
5443,"Falha_Cookies","App_Mobile",10883,10,66.8,"Medio_Risco"
5444,"Falha_Cookies","App_Mobile",17338,7,58.3,"Medio_Risco"
5445,"Vazamento_API","Portal_Cliente",17898,7,70.6,"Medio_Risco"
5446,"Ausencia_Termos","E-commerce",35490,5,51.1,"Medio_Risco"
5447,"Ausencia_Termos","App_Mobile",18290,6,45.8,"Medio_Risco"
5448,"Ausencia_Termos","App_Mobile",22899,2,32.3,"Baixo_Risco"
5449,"Ausencia_Termos","Portal_Cliente",10175,3,29.5,"Baixo_Risco"
5450,"Falha_Cookies","E-commerce",48304,8,79.1,"Medio_Risco"
5451,"Vazamento_API","Portal_Cliente",26515,10,87.3,"Alto_Risco"
5452,"Falha_Cookies","E-commerce",4333,3,35.3,"Baixo_Risco"
5453,"Ausencia_Termos","Portal_Cliente",44939,7,64.3,"Medio_Risco"
5454,"Vazamento_API","App_Mobile",46691,2,66.2,"Medio_Risco"
5455,"Ausencia_Termos","Portal_Cliente",9618,3,29.2,"Baixo_Risco"
5456,"Ausencia_Termos","E-commerce",46518,7,65.1,"Medio_Risco"
5457,"Falha_Cookies","App_Mobile",21288,9,68.5,"Medio_Risco"
5458,"Falha_Cookies","E-commerce",41184,5,63.2,"Medio_Risco"
5459,"Vazamento_API","Portal_Cliente",42398,2,63.9,"Medio_Risco"
5460,"Falha_Cookies","App_Mobile",46282,5,66,"Medio_Risco"
5461,"Vazamento_API","Portal_Cliente",9653,4,54.2,"Medio_Risco"
5462,"Falha_Cookies","E-commerce",44707,9,81.1,"Alto_Risco"
5463,"Vazamento_API","Portal_Cliente",21909,8,76.8,"Alto_Risco"
5464,"Vazamento_API","E-commerce",36423,3,64.7,"Medio_Risco"
5465,"Falha_Cookies","E-commerce",44876,7,73.2,"Alto_Risco"
5466,"Falha_Cookies","Portal_Cliente",32919,7,66.8,"Medio_Risco"
5467,"Vazamento_API","App_Mobile",6359,2,44.4,"Baixo_Risco"
5468,"Falha_Cookies","Portal_Cliente",48842,6,71.4,"Medio_Risco"
5469,"Ausencia_Termos","Portal_Cliente",7047,3,27.8,"Baixo_Risco"
5470,"Vazamento_API","E-commerce",29568,1,52.9,"Medio_Risco"
5471,"Vazamento_API","App_Mobile",49149,4,75.5,"Alto_Risco"
5472,"Ausencia_Termos","App_Mobile",32970,4,45.8,"Medio_Risco"
5473,"Ausencia_Termos","Portal_Cliente",48258,9,74.1,"Alto_Risco"
5474,"Falha_Cookies","E-commerce",10552,6,50.7,"Medio_Risco"
5475,"Falha_Cookies","Portal_Cliente",45321,3,57.5,"Medio_Risco"
5476,"Falha_Cookies","App_Mobile",14217,9,64.6,"Medio_Risco"
5477,"Falha_Cookies","Portal_Cliente",9996,3,38.4,"Baixo_Risco"
5478,"Ausencia_Termos","Portal_Cliente",3622,7,41.9,"Baixo_Risco"
5479,"Vazamento_API","E-commerce",26146,8,79.1,"Alto_Risco"
5480,"Vazamento_API","App_Mobile",9096,10,77.9,"Alto_Risco"
5481,"Ausencia_Termos","Portal_Cliente",16117,6,44.7,"Baixo_Risco"
5482,"Ausencia_Termos","Portal_Cliente",39978,3,45.6,"Medio_Risco"
5483,"Vazamento_API","Portal_Cliente",46045,1,61.9,"Medio_Risco"
5484,"Vazamento_API","E-commerce",8872,10,77.7,"Alto_Risco"
5485,"Falha_Cookies","E-commerce",23427,5,53.6,"Medio_Risco"
5486,"Ausencia_Termos","App_Mobile",962,7,40.5,"Baixo_Risco"
5487,"Falha_Cookies","E-commerce",35599,4,56.2,"Medio_Risco"
5488,"Falha_Cookies","App_Mobile",11529,9,63.2,"Medio_Risco"
5489,"Falha_Cookies","E-commerce",3468,5,42.8,"Baixo_Risco"
5490,"Vazamento_API","Portal_Cliente",19614,2,51.6,"Medio_Risco"
5491,"Falha_Cookies","App_Mobile",19418,8,63.5,"Medio_Risco"
5492,"Falha_Cookies","E-commerce",45899,3,57.8,"Medio_Risco"
5493,"Falha_Cookies","Portal_Cliente",6669,9,60.6,"Medio_Risco"
5494,"Ausencia_Termos","Portal_Cliente",19082,9,58.3,"Medio_Risco"
5495,"Falha_Cookies","Portal_Cliente",49086,1,51.5,"Medio_Risco"
5496,"Vazamento_API","E-commerce",14930,4,57,"Medio_Risco"
5497,"Falha_Cookies","E-commerce",15091,2,37.1,"Alto_Risco"
5498,"Ausencia_Termos","App_Mobile",21282,10,63.5,"Medio_Risco"
5499,"Vazamento_API","App_Mobile",4901,9,71.6,"Medio_Risco"
5500,"Ausencia_Termos","Portal_Cliente",10559,6,41.7,"Baixo_Risco"
5501,"Vazamento_API","Portal_Cliente",27774,4,64,"Medio_Risco"
5502,"Vazamento_API","E-commerce",40950,3,67.1,"Medio_Risco"
5503,"Falha_Cookies","Portal_Cliente",18803,2,39.1,"Baixo_Risco"
5504,"Vazamento_API","App_Mobile",15919,3,53.6,"Medio_Risco"
5505,"Falha_Cookies","E-commerce",28256,5,56.2,"Medio_Risco"
5506,"Falha_Cookies","Portal_Cliente",11053,3,38.9,"Baixo_Risco"
5507,"Falha_Cookies","App_Mobile",5286,4,39.8,"Baixo_Risco"
5508,"Ausencia_Termos","App_Mobile",18837,4,38.1,"Baixo_Risco"
5509,"Falha_Cookies","App_Mobile",36300,8,72.6,"Alto_Risco"
5510,"Vazamento_API","E-commerce",20267,8,75.9,"Alto_Risco"
5511,"Ausencia_Termos","Portal_Cliente",46502,5,57.1,"Medio_Risco"
5512,"Vazamento_API","Portal_Cliente",11478,5,59.2,"Medio_Risco"
5513,"Vazamento_API","Portal_Cliente",3612,10,74.9,"Baixo_Risco"
5514,"Ausencia_Termos","App_Mobile",22795,8,56.3,"Medio_Risco"
5515,"Falha_Cookies","E-commerce",7939,8,57.2,"Medio_Risco"
5516,"Falha_Cookies","App_Mobile",5688,6,48,"Medio_Risco"
5517,"Vazamento_API","Portal_Cliente",36037,4,68.4,"Medio_Risco"
5518,"Falha_Cookies","App_Mobile",14215,2,36.6,"Baixo_Risco"
5519,"Falha_Cookies","Portal_Cliente",20871,7,60.2,"Medio_Risco"
5520,"Vazamento_API","Portal_Cliente",37314,10,93.1,"Alto_Risco"
5521,"Falha_Cookies","Portal_Cliente",13854,7,56.4,"Medio_Risco"
5522,"Ausencia_Termos","App_Mobile",40096,2,41.6,"Alto_Risco"
5523,"Falha_Cookies","Portal_Cliente",38402,4,57.7,"Medio_Risco"
5524,"Falha_Cookies","E-commerce",22595,3,45.2,"Medio_Risco"
5525,"Ausencia_Termos","Portal_Cliente",19723,5,42.6,"Baixo_Risco"
5526,"Falha_Cookies","App_Mobile",5553,7,52,"Medio_Risco"
5527,"Vazamento_API","Portal_Cliente",23391,10,85.6,"Alto_Risco"
5528,"Falha_Cookies","App_Mobile",33332,6,63,"Medio_Risco"
5529,"Falha_Cookies","E-commerce",277,1,25.1,"Baixo_Risco"
5530,"Falha_Cookies","E-commerce",41511,5,63.4,"Medio_Risco"
5531,"Vazamento_API","Portal_Cliente",39037,9,90.1,"Alto_Risco"
5532,"Vazamento_API","App_Mobile",26715,4,63.4,"Medio_Risco"
5533,"Ausencia_Termos","App_Mobile",34256,2,38.5,"Baixo_Risco"
5534,"Vazamento_API","App_Mobile",28732,3,60.5,"Medio_Risco"
